,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,acquired_day,price_amount_USD,time_acq_last_funding,time_founding_acq
1345,/organization/mindshift-technologies,mindSHIFT Technologies,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Waltham,/organization/ricoh-japan,Ricoh Japan,|Software|,Software,JPN,,Tokyo,Tokyo,2014-01-22,1,1,2014,,USD,22,,1107.0,5500.0
1346,/organization/mindshift-technologies,mindSHIFT Technologies,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Waltham,/organization/bestbuy,Best Buy,|Shopping|Internet|Curated Web|,Curated Web,USA,MN,St. Cloud,Litchfield,2011-11-07,11,4,2011,167000000.0,USD,7,167000000.0,300.0,4693.0
1347,/organization/mindwork-labs,Mindwork Labs,|Advertising|Curated Web|,Advertising,GBR,,London,London,/organization/markcomedia,Markco Media,|Mobile Coupons|Coupons|Gift Card|iPhone|Discounts|Advertising|,Mobile Coupons,GBR,,London,London,2014-01-31,1,1,2014,,USD,31,,428.0,701.0
1348,/organization/mint,Mint,|Finance|Curated Web|,Finance,USA,CA,SF Bay Area,Mountain View,/organization/intuit,Intuit,|Computers|Software|,Computers,USA,CA,SF Bay Area,Mountain View,2009-09-01,9,3,2009,170000000.0,USD,1,170000000.0,20.0,-815.0
1349,/organization/mirapoint-software,Mirapoint Software,|Messaging|,Messaging,USA,CA,SF Bay Area,Sunnyvale,/organization/critical-path,Critical Path Inc.,|Mobile|,Mobile,USA,CA,SF Bay Area,San Mateo,2010-10-19,10,4,2010,,USD,19,,1855.0,5039.0
1350,/organization/mirifice,Mirifice,|Software|,Software,GBR,,Bath,Bath,/organization/genius-digital,Genius Digital,|Sales and Marketing|User Experience Design|Television|Software|,Television,GBR,,Bath,Bath,2012-01-01,1,1,2012,,USD,1,,1644.0,2922.0
1351,/organization/miso,Miso,|Entertainment|Real Time|Twitter Applications|Mobile|,Entertainment,USA,CA,SF Bay Area,San Francisco,/organization/dijit,Dijit Media,|Digital Media|Internet TV|Television|Social Television|Consumer Electronics|Software|,Internet TV,USA,CA,SF Bay Area,San Francisco,2013-02-01,2,1,2013,,USD,1,,428.0,1068.0
1352,/organization/mitro,Mitro,|Software|,Software,USA,NY,New York City,New York,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2014-07-31,7,3,2014,,USD,31,,328.0,942.0
1353,/organization/mixx,Mixx,|Web Tools|Social Bookmarking|Social Media|Curated Web|,Curated Web,USA,VA,"Washington, D.C.",Mclean,/organization/ubermedia,UberMedia,|Ad Targeting|Apps|Location Based Services|Social Media|Advertising|,Ad Targeting,USA,CA,Los Angeles,Pasadena,2011-01-01,1,1,2011,,USD,1,,1065.0,1341.0
1354,/organization/miyowa,Miyowa,|Social Media|,Social Media,USA,CA,SF Bay Area,San Francisco,/organization/synchronoss-technologies,Synchronoss Technologies,|Technology|Software|,Technology,USA,NJ,Newark,Bridgewater,2012-01-05,1,1,2012,59000000.0,USD,5,59000000.0,1337.0,3188.0
1355,/organization/mob-science,Mob Science,|Games|,Games,USA,CA,San Diego,Carlsbad,/organization/social-gaming-network,SGN (Social Gaming Network),|Games|,Games,USA,CA,Los Angeles,Beverly Hills,2013-06-13,6,2,2013,,USD,13,,443.0,1990.0
1356,/organization/mob-ly,Mob.ly,|Location Based Services|MicroBlogging|Social Search|Reviews and Recommendations|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/groupon,Groupon,|Advertising|Retail|Discounts|Craigslist Killers|Curated Web|,Advertising,USA,IL,Chicago,Chicago,2010-05-05,5,2,2010,,USD,5,,795.0,947.0
1357,/organization/mobfox-com,MobFox,|Android|Apps|iPhone|Advertising|Mobile|,Advertising,AUT,,Vienna,Vienna,/organization/matomy-media-group,Matomy Media Group,|Digital Media|Social Media Advertising|Online Video Advertising|Virtual Currency|Mobile|Search Marketing|Advertising|,Mobile,ISR,,Tel Aviv,Tel Aviv,2014-10-27,10,4,2014,17600000.0,USD,27,17600000.0,1731.0,1760.0
1358,/organization/mobile-armor,Mobile Armor,|Security|,Security,USA,MO,St. Louis,St Louis,/organization/trend-micro,Trend Micro,|IT and Cybersecurity|Virtualization|Cloud Security|Security|,Security,IND,,New Delhi,New Delhi,2010-12-01,12,4,2010,,USD,1,,273.0,3256.0
1359,/organization/mobile-automation-2,Mobile Automation,|Enterprise Software|,Enterprise Software,USA,CA,Los Angeles,Westlake Village,/organization/ipass,iPass,|Technology|Enterprise Software|,Technology,USA,CA,SF Bay Area,Redwood Shores,2004-10-26,10,4,2004,20000000.0,USD,26,20000000.0,1652.0,2035.0
1360,/organization/mobiledevhq,MobileDevHQ,|Internet Marketing|Finance|Analytics|,Internet Marketing,USA,WA,Seattle,Seattle,/organization/tune,Tune,|Mobile|Advertising|Analytics|Data Visualization|Performance Marketing|App Marketing|,App Marketing,USA,WA,Seattle,Seattle,2014-08-04,8,3,2014,,USD,4,,592.0,2041.0
1361,/organization/mobilemd,MobileMD,|Electronic Health Records|Health and Wellness|,Electronic Health Records,USA,PA,Philadelphia,Warminster,/organization/siemens-healthcare,Siemens Healthcare,|Health Care|,Health Care,USA,PA,Philadelphia,Malvern,2011-11-04,11,4,2011,,USD,4,,642.0,2498.0
1362,/organization/mobilespaces,MobileSpaces,|Cloud Computing|Enterprises|Mobile Devices|Security|Mobile|,Mobile,USA,MD,"Washington, D.C.",Silver Spring,/organization/pulse-secure,Pulse Secure,|Mobile Security|Networking|Business Services|,Networking,USA,CA,SF Bay Area,San Jose,2014-10-05,10,4,2014,100000000.0,USD,5,100000000.0,438.0,1373.0
1363,/organization/mobilespan,MobileSpan,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Santa Clara,/organization/dropbox,Dropbox,|Cloud Data Services|Storage|Web Hosting|,Cloud Data Services,USA,CA,SF Bay Area,San Francisco,2014-06-10,6,2,2014,,USD,10,,509.0,1256.0
1364,/organization/mobilisafe,Mobilisafe,|Security|Mobile|,Security,USA,WA,Seattle,Seattle,/organization/rapid7,Rapid7,|Software|,Software,USA,MA,Boston,Boston,2012-10-09,10,4,2012,,USD,9,,527.0,1012.0
1365,/organization/mobitrac,MOBITRAC,|Software|,Software,USA,IL,Chicago,Chicago,/organization/fluensee,TrackX,|Enterprise Software|,Enterprise Software,,,,,2006-09-18,9,3,2006,,USD,18,,509.0,2086.0
1366,/organization/mobius-microsystems,Mobius Microsystems,|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Sunnyvale,/organization/idt,IDT,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,San Jose,2010-01-14,1,1,2010,,USD,14,,766.0,2205.0
1367,/organization/mobivity,Mobivity,|Messaging|SMS|App Marketing|Mobile|,Mobile,USA,AZ,Phoenix,Chandler,/organization/commercetel,CommerceTel,|Mobile Commerce|Advertising|Telecommunications|,Mobile Commerce,USA,CA,San Diego,San Diego,2011-04-12,4,2,2011,,USD,12,,-800.0,1896.0
1368,/organization/mobivox,Mobivox,|Telephony|VoIP|Mobile|,Mobile,CAN,QC,Montreal,Montréal,/organization/sabse-technologies,Sabse Technologies,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Mountain View,2009-09-24,9,3,2009,,USD,24,,724.0,724.0
1369,/organization/mobixell,Mobixell Networks,|Mobile|,Mobile,USA,CA,SF Bay Area,San Jose,/organization/flash-networks,Flash Networks,|Internet|Mobile|,Internet,ISR,,Tel Aviv,Herzliya,2014-01-07,1,1,2014,15000000.0,USD,7,15000000.000000002,1121.0,5120.0
1370,/organization/mobotap,MoboTap,|Cloud Computing|Mobile|,Cloud Computing,USA,CA,SF Bay Area,San Francisco,/organization/changyou,ChangYou,|Software|Games|,Software,CHN,,CHN - Other,Shijingshan,2014-07-18,7,3,2014,91000000.0,USD,18,91000000.0,685.0,1600.0
1371,/organization/mochimedia,Mochi Media,|Games|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/shanda-games,Shanda Games,|Business Services|Games|,Business Services,CHN,,Shanghai,Shanghai,2010-01-11,1,1,2010,80000000.0,USD,11,80000000.0,572.0,1836.0
1372,/organization/model-metrics,Model Metrics,|CRM|Software|,Software,USA,IL,Chicago,Chicago,/organization/salesforce,Salesforce,|Software|Hardware + Software|Enterprises|Cloud Computing|,Software,USA,CA,SF Bay Area,San Francisco,2011-11-14,11,4,2011,,USD,14,,336.0,3088.0
1373,/organization/modewalk,ModeWalk,|Lifestyle|E-Commerce|Fashion|,Fashion,USA,CA,SF Bay Area,Burlingame,/organization/moda-operandi,Moda Operandi,|Fashion|,Fashion,USA,NY,New York City,New York,2014-10-30,10,4,2014,,USD,30,,1009.0,1398.0
1374,/organization/modu,modu,|Wireless|Mobile|,Wireless,ISR,,Tel Aviv,Kfar Saba,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2011-05-20,5,2,2011,4900000.0,USD,20,4900000.0,869.0,1600.0
1375,/organization/modulus,Modulus,|Game|Software|Web Hosting|,Game,USA,OH,Cincinnati,Cincinnati,/organization/progress-software,Progress Software,|Software|,Software,USA,MA,Boston,Bedford,2014-06-09,6,2,2014,,USD,9,,524.0,816.0
1376,/organization/modulus,Modulus,|Game|Software|Web Hosting|,Game,USA,OH,Cincinnati,Cincinnati,/organization/progress-software,Progress Software,|Software|,Software,USA,MA,Boston,Bedford,2014-06-09,6,2,2014,,USD,9,,524.0,816.0
1377,/organization/modulus-video,Modulus Video,|Cable|Video on Demand|Video|,Cable,USA,IL,Chicago,Libertyville,/organization/motorola-solutions,Motorola Solutions,|Enterprise Software|,Enterprise Software,USA,IL,Chicago,Schaumburg,2007-05-21,5,2,2007,,USD,21,,1146.0,3062.0
1378,/organization/mog,MOG,|Internet Radio Market|Music|,Music,USA,CA,SF Bay Area,Berkeley,/organization/beats-by-dr-dre,Beats Electronics,|Hardware|Music|,Hardware,USA,CA,Los Angeles,Santa Monica,2012-07-02,7,3,2012,,USD,2,,857.0,2588.0
1379,/organization/mogad,Mogad,|Facebook Applications|Networking|Messaging|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,San Francisco,/organization/iskoot,iSkoot,|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,2008-09-04,9,3,2008,,USD,4,,400.0,461.0
1380,/organization/mogreet,Mogreet,|Sales and Marketing|Wireless|Advertising|SMS|Messaging|App Marketing|Mobile|,Advertising,USA,CA,Los Angeles,Venice,/organization/outspoken,Outspoken,|Mobile Payments|Mobile Commerce|Internet|Payments|App Marketing|Sales and Marketing|SMS|Video|Mobile|Messaging|,Mobile Commerce,USA,CA,Los Angeles,Los Angeles,2013-05-20,5,2,2013,,USD,20,,411.0,2696.0
1381,/organization/mojave-networks,Mojave Networks,|Fraud Detection|Cloud Security|Mobile|,Cloud Security,USA,CA,SF Bay Area,San Mateo,/organization/sophos,Sophos,|Software|,Software,GBR,,London,Abingdon,2014-10-07,10,4,2014,,USD,7,,323.0,1375.0
1382,/organization/molecular-imprints,Molecular Imprints,|Hardware|Semiconductors|Nanotechnology|,Hardware,USA,TX,Austin,Austin,/organization/canon,Canon,|Consumer Electronics|Image Recognition|Hardware + Software|,Hardware + Software,JPN,,Tokyo,Tokyo,2014-04-23,4,2,2014,,USD,23,,-2.0,4860.0
1383,/organization/momondo,momondo,|Social Media|Travel|,Social Media,DNK,,Copenhagen,Copenhagen,/organization/momondo-group-limited,Momondo Group Limited,|Vertical Search|Online Travel|,Online Travel,GBR,,London,London,2011-03-31,3,1,2011,,USD,31,,-1162.0,1672.0
1384,/organization/monsoon-commerce,Monsoon Commerce,|Software|Online Shopping|Marketplaces|E-Commerce|,Online Shopping,USA,OR,"Portland, Oregon",Portland,/organization/alibris,Alibris,|Curated Web|,Curated Web,USA,CA,SF Bay Area,Emeryville,2010-02-24,2,1,2010,,USD,24,,-1044.0,4437.0
1385,/organization/moodlerooms,Moodlerooms,|Education|,Education,USA,MD,Baltimore,Baltimore,/organization/blackboard,Blackboard,|Software|,Software,USA,DC,"Washington, D.C.",Washington,2012-03-26,3,1,2012,,USD,26,,293.0,2398.0
1386,/organization/moonfruit,Moonfruit,|Design|,Design,GBR,,London,London,/organization/yell,Yell,|Curated Web|,Curated Web,GBR,,London,Reading,2012-05-16,5,2,2012,,USD,16,,442.0,4519.0
1387,/organization/mophie,Mophie,|Hardware + Software|,Hardware + Software,USA,CA,"Orange County, California",Tustin,/organization/kluster,Kluster,|Collaboration|Crowdsourcing|Curated Web|,Curated Web,USA,NY,New York City,New York,2007-09-04,9,3,2007,,USD,4,,399.0,833.0
1388,/organization/mopub,MoPub,|Mobile Advertising|Advertising|Mobile|,Mobile Advertising,USA,CA,SF Bay Area,San Francisco,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2013-09-09,9,3,2013,350000000.0,USD,9,350000000.0,354.0,1096.0
1389,/organization/moremagic-solutions,MoreMagic Solutions,|Finance|,Finance,USA,MA,Boston,Newton,/organization/oberthur-technologies,Oberthur Technologies,|Manufacturing|Innovation Engineering|Security|,Innovation Engineering,FRA,,Franche-Comte,,2012-02-28,2,1,2012,,USD,28,,2435.0,4075.0
1390,/organization/motionbox,Motionbox,|Video Streaming|Video Editing|Video|Games|,Games,USA,NY,New York City,New York,/organization/snapfish,Snapfish,|Photography|,Photography,USA,CA,SF Bay Area,San Francisco,2010-07-12,7,3,2010,,USD,12,,544.0,1653.0
1391,/organization/movaya,Movaya,|Mobile|,Mobile,USA,WA,Seattle,Seattle,/organization/digby,Digby,|Software|Android|iPhone|App Marketing|Mobile|,Android,USA,TX,Austin,Austin,2009-11-05,11,4,2009,,USD,5,,1039.0,1373.0
1392,/organization/movero-technology,Movero Technology,|Enterprise Software|,Enterprise Software,USA,TX,Austin,Austin,/organization/movero-inc,"Movero, Inc.",|Enterprise Software|,Enterprise Software,USA,OH,"Columbus, Ohio",Columbus,2011-02-15,2,1,2011,,USD,15,,329.0,2967.0
1393,/organization/movetis,Movetis,|Biotechnology|,Biotechnology,BEL,,BEL - Other,Turnhout,/organization/shire,Shire,|Medical Devices|Pharmaceuticals|Biotechnology|,Medical Devices,IRL,,Dublin,Dublin,2010-08-03,8,3,2010,565000000.0,USD,3,565000000.0,243.0,1675.0
1394,/organization/movirtu,Movirtu,|Social Media|Emerging Markets|Telecommunications|SMS|Messaging|Audio|Technology|Infrastructure|Networking|Software|Telephony|Wireless|Mobile|,Emerging Markets,GBR,,London,London,/organization/blackberry,BlackBerry,|RIM|Wireless|Mobile|Hardware + Software|,Wireless,CAN,ON,Toronto,Waterloo,2014-09-11,9,3,2014,,USD,11,,1400.0,2445.0
1395,/organization/movity-com,Movity,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/trulia,Trulia,|Marketplaces|Peer-to-Peer|Mobile|Real Estate|,Peer-to-Peer,USA,CA,SF Bay Area,San Francisco,2010-12-21,12,4,2010,,USD,21,,94.0,385.0
1396,/organization/mozy,Mozy,|Flash Storage|Web Hosting|,Flash Storage,USA,UT,Salt Lake City,Pleasant Grove,/organization/emc,EMC,|Big Data|Infrastructure|Enterprise Software|,Big Data,USA,MA,Boston,Hopkinton,2007-10-01,10,4,2007,76000000.0,USD,1,76000000.0,883.0,1003.0
1397,/organization/mr-youth,Mr. Youth,|Digital Media|Public Relations|Sales and Marketing|Social Media|Advertising|,Advertising,USA,NY,New York City,New York,/organization/lbi-international,LBI International,|Curated Web|,Curated Web,SWE,,Stockholm,Stockholm,2011-11-14,11,4,2011,50000000.0,USD,14,50000000.0,1016.0,3604.0
1398,/organization/msdsonline-com,MSDSonline.com,|Service Providers|Task Management|,Task Management,USA,IL,Chicago,Chicago,/organization/icg-group,Actua Corporation,|Venture Capital|Financial Services|Professional Services|,Professional Services,USA,PA,Philadelphia,Radnor,2012-04-02,4,2,2012,,USD,2,,1707.0,5936.0
1399,/organization/msnap,mSnap,|Advertising|,Advertising,USA,CO,Denver,Denver,/organization/marketron,Marketron,|Enterprise Software|,Enterprise Software,USA,ID,ID - Other,Hailey,2010-09-29,9,3,2010,,USD,29,,1581.0,1946.0
1400,/organization/mspoke,mSpoke,|Curated Web|,Curated Web,USA,PA,Pittsburgh,Pittsburgh,/organization/linkedin,LinkedIn,|Social Recruiting|Software|Networking|Social Media|,Software,USA,CA,SF Bay Area,Mountain View,2010-08-04,8,3,2010,,USD,4,,400.0,1525.0
1401,/organization/mspot,mSpot,|Music|,Music,USA,CA,SF Bay Area,Palo Alto,/organization/samsung-electronics,Samsung Electronics,|Electronics|Hardware + Software|,Hardware + Software,KOR,,KOR - Other,Suwon,2012-05-09,5,2,2012,,USD,9,,2473.0,3051.0
1402,/organization/mtm-laboratories,MTM Laboratories,|Biotechnology|,Biotechnology,USA,AZ,Tucson,Tucson,/organization/roche,Roche,|Biotechnology|,Biotechnology,CHE,,Basel,Basel,2011-07-19,7,3,2011,130000000.0,EUR,19,173645333.33333334,253.0,4341.0
1403,/organization/mu-dynamics,Mu Dynamics,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,Sunnyvale,/organization/spirent,Spirent Communications,|Network Security|Location Based Services|Mobile|Wireless|Internet|VoIP|Public Relations|,VoIP,USA,CA,SF Bay Area,Sunnyvale,2012-04-20,4,2,2012,40000000.0,USD,20,40000000.0,1432.0,2666.0
1404,/organization/multigig,Multigig,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Scotts Valley,/organization/analog-devices,Analog Devices,,,USA,MA,Boston,Norwood,2012-03-30,3,1,2012,,USD,30,,464.0,3376.0
1405,/organization/multiply,Multiply,|Social Media|E-Commerce|,E-Commerce,IDN,,Jakarta,Jakarta,/organization/naspers,Naspers,|Media|Public Relations|,Media,ZAF,,Cape Town,Cape Town,2010-09-20,9,3,2010,,USD,20,,672.0,2471.0
1406,/organization/musicnow,MusicNow,|Music|Curated Web|,Music,USA,IL,Chicago,Chicago,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2005-11-03,11,4,2005,,USD,3,,826.0,2498.0
1407,/organization/mvisum,mVisum,|Health and Wellness|,Health and Wellness,USA,NJ,NJ - Other,Camden,/organization/vocera-communications,Vocera Communications,|Telecommunications|Mobile|,Telecommunications,USA,CA,SF Bay Area,San Jose,2014-01-14,1,1,2014,3500000.0,USD,14,3499999.9999999995,1757.0,2935.0
1408,/organization/mx-logic,MX Logic,|Security|,Security,USA,CO,Denver,Englewood,/organization/mcafee,McAfee,|Security|,Security,USA,CA,SF Bay Area,Santa Clara,2009-07-30,7,3,2009,140000000.0,USD,30,140000000.0,996.0,2767.0
1409,/organization/my6sense,my6sense,|Advertising|,Advertising,USA,CA,SF Bay Area,San Francisco,/organization/mellanox-technologies,Mellanox Technologies,|Cloud Computing|Big Data|Semiconductors|,Cloud Computing,USA,CA,SF Bay Area,Sunnyvale,2008-12-31,12,4,2008,1000000.0,USD,31,1000000.0,-1639.0,671.0
1410,/organization/myedu,MyEdu,|Recruiting|Employment|Identity|Colleges|Education|,Colleges,USA,TX,Austin,Austin,/organization/blackboard,Blackboard,|Software|,Software,USA,DC,"Washington, D.C.",Washington,2014-01-16,1,1,2014,,USD,16,,815.0,1841.0
1411,/organization/earth-aid,MyEnergy,|Incentives|Energy Efficiency|Clean Energy|Curated Web|,Incentives,USA,MA,Boston,Boston,/organization/nest-labs,Nest Labs,|Home Automation|,Home Automation,USA,CA,SF Bay Area,Palo Alto,2013-05-08,5,2,2013,,USD,8,,825.0,2165.0
1412,/organization/mykonos-software,Mykonos Software,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/juniper-networks,Juniper Networks,|Communications Hardware|Technology|Security|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,2012-02-22,2,1,2012,80000000.0,USD,22,80000000.0,30.0,1147.0
1413,/organization/myminilife,MyMiniLife,|Games|,Games,USA,CA,SF Bay Area,Palo Alto,/organization/zynga,Zynga,|Technology|Facebook Applications|Networking|Games|,Technology,USA,CA,SF Bay Area,San Francisco,2009-06-05,6,2,2009,,USD,5,,568.0,886.0
1414,/organization/mynewplace,MyNewPlace,|Real Estate|,Real Estate,USA,CA,SF Bay Area,San Francisco,/organization/realpage,RealPage,|Software|,Software,USA,TX,Dallas,Carrollton,2011-08-22,8,3,2011,74400000.0,USD,22,74400000.0,1799.0,4616.0
1415,/organization/myntra,Myntra,|E-Commerce|,E-Commerce,IND,,Bangalore,Bangalore,/organization/flipkart,Flipkart,|Online Shopping|E-Commerce|,Online Shopping,IND,,Bangalore,Bangalore,2014-05-22,5,2,2014,300000000.0,USD,22,300000000.0,111.0,2698.0
1416,/organization/mypublisher,MyPublisher,|Software|,Software,USA,NY,NY - Other,Valhalla,/organization/shutterfly,Shutterfly,|Internet|E-Commerce|,Internet,USA,CA,SF Bay Area,Redwood City,2013-04-30,4,2,2013,,USD,30,,2068.0,6694.0
1417,/organization/my-social-cloud,MySocialCloud.com,|Cloud Computing|Curated Web|,Cloud Computing,USA,CA,CA - Other,Lucerne Valley,/organization/reputation-com,Reputation.com,|Internet|Reputation|Curated Web|,Curated Web,USA,CA,SF Bay Area,Redwood City,2013-07-24,7,3,2013,,USD,24,,495.0,790.0
1418,/organization/mytopia,Mytopia,|Games|,Games,USA,CA,SF Bay Area,Palo Alto,/organization/888-holdings,888 Holdings,|Games|,Games,,,,,2010-06-14,6,2,2010,18000000.0,USD,14,18000000.0,470.0,1260.0
1419,/organization/n2ncommerce,N2N Commerce,|E-Commerce|,E-Commerce,USA,MA,Boston,Cambridge,/organization/demandware,Demandware,|Technology|Enterprise Software|,Technology,USA,MA,Boston,Burlington,2008-05-01,5,2,2008,,USD,1,,119.0,851.0
1420,/organization/namo-media,Namo Media,|Mobile|,Mobile,USA,CA,SF Bay Area,San Francisco,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2014-06-05,6,2,2014,50000000.0,USD,5,50000000.0,461.0,479.0
1421,/organization/nanda-technologies,Nanda Technologies,|Semiconductors|,Semiconductors,DEU,,DEU - Other,Unterschleißheim,/organization/nanometrics,Nanometrics,,,USA,CA,SF Bay Area,Milpitas,2011-11-21,11,4,2011,,USD,21,,592.0,2150.0
1422,/organization/nanoh2o,NanoH2O,|Nanotechnology|,Nanotechnology,USA,CA,Los Angeles,Los Angeles,/organization/lg-chem,LG Chem,,,,,,,2014-03-17,3,1,2014,200000000.0,USD,17,200000000.0,686.0,3362.0
1423,/organization/nanoradio,Nanoradio,|Semiconductors|,Semiconductors,SWE,,Stockholm,Kista,/organization/samsung-electronics,Samsung Electronics,|Electronics|Hardware + Software|,Hardware + Software,KOR,,KOR - Other,Suwon,2012-06-01,6,2,2012,,USD,1,,700.0,3014.0
1424,/organization/napera-networks,Napera Networks,|SaaS|Networking|Network Security|Security|,SaaS,USA,WA,Seattle,Bellevue,/organization/opswat,OPSWAT,|Certification Test|Developer APIs|IT and Cybersecurity|Software|,IT and Cybersecurity,USA,CA,SF Bay Area,San Francisco,2012-02-01,2,1,2012,,USD,1,,882.0,1888.0
1425,/organization/napkin-labs,Napkin Labs,|Market Research|Collaboration|Crowdsourcing|Design|Services|Social Media|Software|,Services,USA,CO,Denver,Boulder,/organization/chaordix,Chaordix,|Crowdsourcing|Software|,Software,CAN,AB,Calgary,Calgary,2014-05-01,5,2,2014,,USD,1,,843.0,1680.0
1426,/organization/narus,Narus,|Security|,Security,USA,CA,SF Bay Area,Sunnyvale,/organization/the-boeing-company,The Boeing Company,|Transportation|Manufacturing|,Transportation,USA,IL,Chicago,Chicago,2010-07-07,7,3,2010,,USD,7,,352.0,4935.0
1427,/organization/national-veterinary-associates,National Veterinary Associates,|Medical Professionals|,Medical Professionals,USA,CA,Los Angeles,Agoura Hills,/organization/ares-management,Ares Management,|Investment Management|,Investment Management,USA,IL,Chicago,Chicago,2014-07-17,7,3,2014,,USD,17,,2634.0,6772.0
1428,/organization/nationalfield,NationalField,|Facebook Applications|Twitter Applications|Networking|Web Tools|Enterprises|Web Development|Social Media|Enterprise Software|,Facebook Applications,USA,DC,"Washington, D.C.",Washington,/organization/ngp-van,NGP VAN,|Non Profit|Nonprofits|Social Network Media|Facebook Applications|Politics|Software|,Software,USA,DC,"Washington, D.C.",Washington,2013-11-14,11,4,2013,,USD,14,,380.0,1616.0
1429,/organization/natural-convergence,Natural Convergence,|Software|,Software,CAN,ON,Ottawa,Ottawa,/organization/broadview-networks,Broadview Networks,|Enterprise Software|,Enterprise Software,USA,NY,New York City,Rye,2009-08-05,8,3,2009,,USD,5,,988.0,3138.0
1430,/organization/naturalmotion,NaturalMotion,|Graphics|Games|,Graphics,GBR,,London,Oxford,/organization/zynga,Zynga,|Technology|Facebook Applications|Networking|Games|,Technology,USA,CA,SF Bay Area,San Francisco,2014-01-30,1,1,2014,527000000.0,USD,30,526999999.99999994,588.0,4777.0
1431,/organization/naturalmotion,NaturalMotion,|Graphics|Games|,Graphics,GBR,,London,Oxford,/organization/zynga,Zynga,|Technology|Facebook Applications|Networking|Games|,Technology,USA,CA,SF Bay Area,San Francisco,2014-01-30,1,1,2014,527000000.0,USD,30,526999999.99999994,588.0,4777.0
1432,/organization/naturalpath-media,NaturalPath Media,|Green|Media|Advertising|,Media,USA,CA,SF Bay Area,San Francisco,/organization/six-apart,Six Apart,|Web CMS|Blogging Platforms|Curated Web|,Curated Web,JPN,,Tokyo,Tokyo,2010-06-07,6,2,2010,,USD,7,,1284.0,1467.0
1433,/organization/naverus,Naverus,|Public Transportation|,Public Transportation,USA,WA,Seattle,Kent,/organization/general-electric,General Electric,|Media|Finance|Electronics|,Media,USA,CT,Hartford,Fairfield,2009-11-23,11,4,2009,,USD,23,,220.0,2518.0
1434,/organization/navic-networks,Navic Networks,|Advertising|,Advertising,USA,MA,Boston,Waltham,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2008-06-18,6,2,2008,,USD,18,,2669.0,3089.0
1435,/organization/navigenics,Navigenics,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Foster City,/organization/life-technologies,Life Technologies,|Technology|Biotechnology|,Technology,USA,CA,San Diego,Carlsbad,2012-07-16,7,3,2012,,USD,16,,893.0,2388.0
1436,/organization/navini-networks,Navini Networks,|Web Hosting|,Web Hosting,USA,TX,Dallas,Richardson,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2007-10-23,10,4,2007,330000000.0,USD,23,330000000.0,489.0,2852.0
1437,/organization/navman,Navman Wireless OEM Solutions,|Mobile|,Mobile,USA,IL,Chicago,Glenview,/organization/telit-wireless-solutions,Telit Wireless Solutions,|Communications Infrastructure|Wireless|,Wireless,ITA,,ITA - Other,Sgonico,2011-12-21,12,4,2011,3000000.0,USD,21,3000000.0,714.0,4006.0
1438,/organization/navman,Navman Wireless OEM Solutions,|Mobile|,Mobile,USA,IL,Chicago,Glenview,/organization/danaher,Danaher,|Medical|,Medical,USA,DC,"Washington, D.C.",Washington,2013-01-29,1,1,2013,,USD,29,,1119.0,4411.0
